,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
3897,a100002256,2018-01-17,House Ads,control,False,English,English,45-55 years,,,,
3898,a100002257,2018-01-06,House Ads,control,False,English,English,0-18 years,,,,
3899,a100002257,2018-01-18,House Ads,control,False,English,English,0-18 years,,,,
3900,a100002258,2018-01-07,House Ads,control,False,English,English,19-24 years,,,,
3901,a100002258,2018-01-19,House Ads,control,False,English,English,19-24 years,,,,
3902,a100002259,2018-01-07,Push,control,False,English,English,24-30 years,,,,
3903,a100002259,2018-01-20,House Ads,control,False,English,English,24-30 years,,,,
3904,a100002260,2018-01-07,Facebook,control,False,English,English,30-36 years,,,,
3905,a100002260,2018-01-21,House Ads,control,False,English,English,30-36 years,,,,
3906,a100002261,2018-01-07,Instagram,control,False,English,English,36-45 years,,,,
3907,a100002261,2018-01-22,House Ads,control,False,English,English,36-45 years,,,,
3908,a100002262,2018-01-07,Instagram,control,False,English,English,45-55 years,,,,
3909,a100002262,2018-01-23,House Ads,control,False,English,English,45-55 years,,,,
3910,a100002263,2018-01-07,Facebook,control,False,English,English,0-18 years,,,,
3911,a100002263,2018-01-24,House Ads,control,False,English,English,0-18 years,,,,
3912,a100002264,2018-01-08,House Ads,control,False,English,English,19-24 years,,,,
3913,a100002264,2018-01-25,Facebook,control,False,English,English,19-24 years,,,,
3914,a100002265,2018-01-08,House Ads,control,False,Spanish,Spanish,24-30 years,,,,
3915,a100002265,2018-01-26,Instagram,control,False,English,Spanish,24-30 years,,,,
3916,a100002266,2018-01-08,House Ads,control,False,Spanish,Spanish,30-36 years,,,,
3917,a100002266,2018-01-27,Facebook,control,False,English,Spanish,30-36 years,,,,
3918,a100002267,2018-01-08,Push,control,False,English,English,36-45 years,,,,
3919,a100002267,2018-01-28,Instagram,control,False,English,English,36-45 years,,,,
3920,a100002268,2018-01-08,Facebook,control,False,English,English,45-55 years,,,,
3921,a100002268,2018-01-29,Facebook,control,False,English,English,45-55 years,,,,
3922,a100002269,2018-01-08,Instagram,control,False,English,English,0-18 years,,,,
3923,a100002269,2018-01-30,Instagram,control,False,English,English,0-18 years,,,,
3924,a100002270,2018-01-08,Instagram,control,False,English,English,19-24 years,,,,
3925,a100002270,2018-01-31,Facebook,control,False,English,English,19-24 years,,,,
3926,a100002271,2018-01-09,Facebook,control,False,English,English,24-30 years,,,,
3927,a100002271,2018-01-17,Instagram,control,False,English,English,24-30 years,,,,
3928,a100002272,2018-01-09,House Ads,control,False,English,English,30-36 years,,,,
3929,a100002272,2018-01-18,Facebook,control,False,English,English,30-36 years,,,,
3930,a100002273,2018-01-09,House Ads,control,False,English,English,36-45 years,,,,
3931,a100002273,2018-01-19,Instagram,control,False,English,English,36-45 years,,,,
3932,a100002274,2018-01-09,House Ads,control,False,English,English,45-55 years,,,,
3933,a100002274,2018-01-20,Facebook,control,False,English,English,45-55 years,,,,
3934,a100002275,2018-01-09,Push,control,False,English,English,0-18 years,,,,
3935,a100002275,2018-01-21,Instagram,control,False,English,English,0-18 years,,,,
3936,a100002276,2018-01-09,Facebook,control,False,English,English,19-24 years,,,,
3937,a100002276,2018-01-22,Facebook,control,False,English,English,19-24 years,,,,
3938,a100002277,2018-01-09,Instagram,control,False,English,English,24-30 years,,,,
3939,a100002277,2018-01-23,Instagram,control,False,English,English,24-30 years,,,,
3940,a100002278,2018-01-10,Instagram,control,False,English,English,30-36 years,,,,
3941,a100002278,2018-01-24,Facebook,control,False,English,English,30-36 years,,,,
3942,a100002279,2018-01-10,Facebook,control,False,English,English,36-45 years,,,,
3943,a100002279,2018-01-25,Instagram,control,False,English,English,36-45 years,,,,
3944,a100002280,2018-01-10,House Ads,control,False,English,English,45-55 years,,,,
3945,a100002280,2018-01-26,Facebook,control,False,English,English,45-55 years,,,,
3946,a100002281,2018-01-10,House Ads,control,False,English,English,0-18 years,,,,
3947,a100002281,2018-01-27,Instagram,control,False,English,English,0-18 years,,,,
3948,a100002282,2018-01-10,House Ads,control,False,Spanish,Spanish,19-24 years,,,,
3949,a100002282,2018-01-28,Facebook,control,False,English,Spanish,19-24 years,,,,
3950,a100002283,2018-01-10,Push,control,False,Spanish,Spanish,24-30 years,,,,
3951,a100002283,2018-01-29,Instagram,control,False,English,Spanish,24-30 years,,,,
3952,a100002284,2018-01-10,Facebook,control,False,English,English,30-36 years,,,,
3953,a100002284,2018-01-30,Facebook,control,False,English,English,30-36 years,,,,
3954,a100002285,2018-01-11,Instagram,control,False,English,English,36-45 years,,,,
3955,a100002285,2018-01-31,Instagram,control,False,English,English,36-45 years,,,,
3956,a100002286,2018-01-11,Instagram,control,False,English,English,45-55 years,,,,
3957,a100002286,2018-01-17,Facebook,control,False,English,English,45-55 years,,,,
3958,a100002287,2018-01-11,Facebook,control,False,English,English,0-18 years,,,,
3959,a100002287,2018-01-18,Instagram,control,False,English,English,0-18 years,,,,
3960,a100002288,2018-01-11,House Ads,control,False,English,English,19-24 years,,,,
3961,a100002288,2018-01-19,Facebook,control,False,English,English,19-24 years,,,,
3962,a100002289,2018-01-11,House Ads,control,False,English,English,24-30 years,,,,
3963,a100002289,2018-01-20,Instagram,control,False,English,English,24-30 years,,,,
3964,a100002290,2018-01-11,House Ads,control,False,English,English,30-36 years,,,,
3965,a100002290,2018-01-21,Facebook,control,False,English,English,30-36 years,,,,
3966,a100002291,2018-01-11,Push,control,False,English,English,36-45 years,,,,
3967,a100002291,2018-01-22,Instagram,control,False,English,English,36-45 years,,,,
3968,a100002292,2018-01-12,Facebook,control,False,English,English,45-55 years,,,,
3969,a100002292,2018-01-23,Facebook,control,False,English,English,45-55 years,,,,
3970,a100002293,2018-01-12,Instagram,control,False,English,English,0-18 years,,,,
3971,a100002293,2018-01-24,Instagram,control,False,English,English,0-18 years,,,,
3972,a100002294,2018-01-12,Instagram,control,False,English,English,19-24 years,,,,
3973,a100002294,2018-01-25,Facebook,control,False,English,English,19-24 years,,,,
3974,a100002295,2018-01-12,Facebook,control,False,English,English,24-30 years,,,,
3975,a100002295,2018-01-26,Instagram,control,False,English,English,24-30 years,,,,
3976,a100002296,2018-01-12,House Ads,control,False,English,English,30-36 years,,,,
3977,a100002296,2018-01-27,Facebook,control,False,English,English,30-36 years,,,,
3978,a100002297,2018-01-12,House Ads,control,False,English,English,36-45 years,,,,
3979,a100002297,2018-01-28,Instagram,control,False,English,English,36-45 years,,,,
3980,a100002298,2018-01-12,House Ads,control,False,English,Spanish,45-55 years,,,,
3981,a100002298,2018-01-29,Facebook,control,False,English,Spanish,45-55 years,,,,
3982,a100002299,2018-01-13,Push,control,False,English,Arabic,0-18 years,,,,
3983,a100002299,2018-01-30,Instagram,control,False,English,Arabic,0-18 years,,,,
3984,a100002300,2018-01-13,Facebook,control,False,English,English,19-24 years,,,,
3985,a100002300,2018-01-31,Facebook,control,False,English,English,19-24 years,,,,
3986,a100002301,2018-01-13,Instagram,control,False,English,English,24-30 years,,,,
3987,a100002301,2018-01-17,Instagram,control,False,English,English,24-30 years,,,,
3988,a100002302,2018-01-13,Instagram,control,False,English,English,30-36 years,,,,
3989,a100002302,2018-01-18,Facebook,control,False,English,English,30-36 years,,,,
3990,a100002303,2018-01-13,Facebook,control,False,English,English,36-45 years,,,,
3991,a100002303,2018-01-19,Instagram,control,False,English,English,36-45 years,,,,
3992,a100002304,2018-01-13,House Ads,control,False,English,English,45-55 years,,,,
3993,a100002304,2018-01-20,Facebook,control,False,English,English,45-55 years,,,,
3994,a100002305,2018-01-13,House Ads,control,False,English,Spanish,0-18 years,,,,
3995,a100002305,2018-01-21,Instagram,control,False,English,Spanish,0-18 years,,,,
3996,a100002306,2018-01-14,House Ads,control,False,English,Arabic,19-24 years,,,,
3997,a100002306,2018-01-22,Facebook,control,False,English,Arabic,19-24 years,,,,
3998,a100002307,2018-01-14,Push,control,False,English,English,24-30 years,,,,
3999,a100002307,2018-01-23,Instagram,control,False,English,English,24-30 years,,,,
4000,a100002308,2018-01-14,Facebook,control,False,English,English,30-36 years,,,,
4001,a100002308,2018-01-24,Facebook,control,False,English,English,30-36 years,,,,
4002,a100002309,2018-01-14,Instagram,control,False,English,English,36-45 years,,,,
4003,a100002309,2018-01-25,Instagram,control,False,English,English,36-45 years,,,,
4004,a100002310,2018-01-14,Instagram,control,False,English,English,45-55 years,,,,
4005,a100002310,2018-01-26,Facebook,control,False,English,English,45-55 years,,,,
4006,a100002311,2018-01-14,Facebook,control,False,English,English,0-18 years,,,,
4007,a100002311,2018-01-27,Instagram,control,False,English,English,0-18 years,,,,
4008,a100002312,2018-01-14,House Ads,control,False,English,English,19-24 years,,,,
4009,a100002312,2018-01-28,Facebook,control,False,English,English,19-24 years,,,,
4010,a100002313,2018-01-15,House Ads,control,False,English,English,24-30 years,,,,
4011,a100002313,2018-01-29,Instagram,control,False,English,English,24-30 years,,,,
4012,a100002314,2018-01-15,House Ads,control,False,English,Arabic,30-36 years,,,,
4013,a100002314,2018-01-30,Facebook,control,False,English,Arabic,30-36 years,,,,
4014,a100002315,2018-01-15,Push,control,False,English,German,36-45 years,,,,
4015,a100002315,2018-01-31,Instagram,control,False,English,German,36-45 years,,,,
4016,a100002316,2018-01-15,Facebook,control,False,English,English,45-55 years,,,,
4017,a100002316,2018-01-17,Facebook,control,False,English,English,45-55 years,,,,
4018,a100002317,2018-01-15,Instagram,control,False,English,English,0-18 years,,,,
4019,a100002317,2018-01-18,Instagram,control,False,English,English,0-18 years,,,,
4020,a100002318,2018-01-15,Instagram,control,False,English,English,19-24 years,,,,
4021,a100002318,2018-01-19,Facebook,control,False,English,English,19-24 years,,,,
4022,a100002319,2018-01-15,Facebook,control,False,English,English,24-30 years,,,,
4023,a100002319,2018-01-20,Instagram,control,False,English,English,24-30 years,,,,
4024,a100002320,2018-01-16,House Ads,control,False,English,Arabic,30-36 years,,,,
4025,a100002320,2018-01-21,Facebook,control,False,English,Arabic,30-36 years,,,,
4026,a100002321,2018-01-16,House Ads,control,False,English,German,36-45 years,,,,
4027,a100002321,2018-01-22,Instagram,control,False,English,German,36-45 years,,,,
4028,a100002322,2018-01-16,House Ads,control,False,English,English,45-55 years,,,,
4029,a100002322,2018-01-23,Facebook,control,False,English,English,45-55 years,,,,
4030,a100002323,2018-01-16,Push,control,False,English,English,0-18 years,,,,
4031,a100002323,2018-01-24,Instagram,control,False,English,English,0-18 years,,,,
4032,a100002324,2018-01-16,Facebook,control,False,English,English,19-24 years,,,,
4033,a100002324,2018-01-25,Facebook,control,False,English,English,19-24 years,,,,
4034,a100002325,2018-01-16,Instagram,control,False,English,English,24-30 years,,,,
4035,a100002325,2018-01-26,Instagram,control,False,English,English,24-30 years,,,,
4036,a100002326,2018-01-16,Instagram,control,False,English,English,30-36 years,,,,
4037,a100002326,2018-01-27,Facebook,control,False,English,English,30-36 years,,,,
4038,a100002327,2018-01-17,Facebook,control,False,English,English,36-45 years,,,,
4039,a100002327,2018-01-28,Instagram,control,False,English,English,36-45 years,,,,
4040,a100002328,2018-01-17,House Ads,control,False,English,English,45-55 years,,,,
4041,a100002328,2018-01-29,Facebook,control,False,English,English,45-55 years,,,,
4042,a100002329,2018-01-17,House Ads,control,False,English,English,0-18 years,,,,
4043,a100002329,2018-01-30,Instagram,control,False,English,English,0-18 years,,,,
4044,a100002330,2018-01-17,House Ads,control,False,English,English,19-24 years,,,,
4045,a100002330,2018-01-31,Facebook,control,False,English,English,19-24 years,,,,
4046,a100002331,2018-01-17,Push,control,False,English,Spanish,24-30 years,,,,
4047,a100002331,2018-01-17,Instagram,control,False,English,Spanish,24-30 years,,,,
4048,a100002332,2018-01-17,Facebook,control,False,English,English,30-36 years,,,,
4049,a100002332,2018-01-18,Facebook,control,False,English,English,30-36 years,,,,
4050,a100002333,2018-01-17,Instagram,control,False,English,English,36-45 years,,,,
4051,a100002333,2018-01-19,Instagram,control,False,English,English,36-45 years,,,,
4052,a100002334,2018-01-18,Instagram,control,False,English,English,45-55 years,,,,
4053,a100002334,2018-01-20,Facebook,control,False,English,English,45-55 years,,,,
4054,a100002335,2018-01-18,Facebook,control,False,English,English,0-18 years,,,,
4055,a100002335,2018-01-21,Instagram,control,False,English,English,0-18 years,,,,
4056,a100002336,2018-01-18,House Ads,control,False,English,Arabic,19-24 years,,,,
4057,a100002336,2018-01-22,Facebook,control,False,English,Arabic,19-24 years,,,,
4058,a100002337,2018-01-18,House Ads,control,False,English,German,24-30 years,,,,
4059,a100002337,2018-01-23,Instagram,control,False,English,German,24-30 years,,,,
4060,a100002338,2018-01-18,House Ads,control,False,English,English,30-36 years,,,,
4061,a100002338,2018-01-24,Facebook,control,False,English,English,30-36 years,,,,
4062,a100002339,2018-01-18,Push,control,False,English,English,36-45 years,,,,
4063,a100002339,2018-01-25,Instagram,control,False,English,English,36-45 years,,,,
4064,a100002340,2018-01-18,Facebook,control,False,English,Spanish,45-55 years,,,,
4065,a100002340,2018-01-26,Facebook,control,False,English,Spanish,45-55 years,,,,
4066,a100002341,2018-01-19,Instagram,control,False,English,English,0-18 years,,,,
4067,a100002341,2018-01-27,Instagram,control,False,English,English,0-18 years,,,,
4068,a100002342,2018-01-19,Instagram,control,False,English,English,19-24 years,,,,
4069,a100002342,2018-01-28,Facebook,control,False,English,English,19-24 years,,,,
4070,a100002343,2018-01-19,Facebook,control,False,English,English,24-30 years,,,,
4071,a100002343,2018-01-29,Instagram,control,False,English,English,24-30 years,,,,
4072,a100002344,2018-01-19,House Ads,control,False,English,English,30-36 years,,,,
4073,a100002344,2018-01-30,Facebook,control,False,English,English,30-36 years,,,,
4074,a100002345,2018-01-19,House Ads,control,False,English,Spanish,36-45 years,,,,
4075,a100002345,2018-01-31,Instagram,control,False,English,Spanish,36-45 years,,,,
4076,a100002346,2018-01-19,House Ads,control,False,English,English,45-55 years,,,,
4077,a100002346,2018-01-17,Facebook,control,False,English,English,45-55 years,,,,
4078,a100002347,2018-01-19,Push,control,False,English,English,0-18 years,,,,
4079,a100002347,2018-01-18,Instagram,control,False,English,English,0-18 years,,,,
